Time,Channel A
(ms),(V)

-0.40029996,0.00000000
-0.40009996,0.00000000
-0.39989996,0.09350394
-0.39969996,0.09350394
-0.39949996,0.00000000
-0.39929996,0.00000000
-0.39909996,0.09350394
-0.39889996,0.00000000
-0.39869996,0.00000000
-0.39849996,0.00000000
-0.39829996,0.00000000
-0.39809996,0.09350394
-0.39789996,0.09350394
-0.39769996,0.00000000
-0.39749996,0.09350394
-0.39729996,0.00000000
-0.39709996,0.00000000
-0.39689996,0.00000000
-0.39669996,0.09350394
-0.39649996,0.00000000
-0.39629996,0.09350394
-0.39609996,0.00000000
-0.39589996,0.09350394
-0.39569996,0.00000000
-0.39549996,0.00000000
-0.39529996,0.00000000
-0.39509996,0.00000000
-0.39489996,0.09350394
-0.39469996,0.09350394
-0.39449996,0.00000000
-0.39429996,0.09350394
-0.39409996,0.00000000
-0.39389996,0.00000000
-0.39369996,0.00000000
-0.39349996,0.00000000
-0.39329996,0.00000000
-0.39309996,0.00000000
-0.39289996,0.09350394
-0.39269996,0.09350394
-0.39249996,0.00000000
-0.39229996,0.00000000
-0.39209996,0.00000000
-0.39189996,0.09350394
-0.39169996,0.00000000
-0.39149996,0.00000000
-0.39129996,0.00000000
-0.39109996,0.09350394
-0.39089996,0.09350394
-0.39069996,0.09350394
-0.39049996,0.00000000
-0.39029996,0.09350394
-0.39009996,0.00000000
-0.38989996,0.00000000
-0.38969996,0.09350394
-0.38949996,0.09350394
-0.38929996,0.09350394
-0.38909996,0.09350394
-0.38889996,0.00000000
-0.38869996,0.09350394
-0.38849996,0.09350394
-0.38829996,0.09350394
-0.38809996,0.09350394
-0.38789996,0.09350394
-0.38769996,0.09350394
-0.38749996,0.09350394
-0.38729996,0.00000000
-0.38709996,0.09350394
-0.38689996,0.00000000
-0.38669996,0.09350394
-0.38649996,0.09350394
-0.38629996,0.09350394
-0.38609996,0.09350394
-0.38589996,0.00000000
-0.38569996,0.00000000
-0.38549996,0.00000000
-0.38529996,0.00000000
-0.38509996,0.00000000
-0.38489996,0.00000000
-0.38469996,0.09350394
-0.38449996,0.00000000
-0.38429996,0.09350394
-0.38409996,0.00000000
-0.38389996,0.00000000
-0.38369996,0.00000000
-0.38349996,0.00000000
-0.38329996,0.00000000
-0.38309996,0.09350394
-0.38289996,0.00000000
-0.38269996,0.00000000
-0.38249996,0.00000000
-0.38229996,0.00000000
-0.38209996,0.00000000
-0.38189996,0.00000000
-0.38169996,0.00000000
-0.38149996,0.09350394
-0.38129996,0.00000000
-0.38109996,0.00000000
-0.38089996,0.09350394
-0.38069996,0.09350394
-0.38049997,0.00000000
-0.38029997,0.09350394
-0.38009997,0.00000000
-0.37989997,0.00000000
-0.37969997,0.09350394
-0.37949997,0.00000000
-0.37929997,0.00000000
-0.37909997,0.09350394
-0.37889997,0.09350394
-0.37869997,0.09350394
-0.37849997,0.00000000
-0.37829997,0.09350394
-0.37809997,0.00000000
-0.37789997,0.09350394
-0.37769997,0.09350394
-0.37749997,0.09350394
-0.37729997,0.09350394
-0.37709997,0.09350394
-0.37689997,0.09350394
