Time,Channel A
(ms),(V)

-0.20016533,0.00000000
-0.20006133,0.00000000
-0.19995733,0.00000000
-0.19985333,0.00000000
-0.19974933,0.04675197
-0.19964533,0.00000000
-0.19954133,0.04675197
-0.19943733,0.04675197
-0.19933333,0.00000000
-0.19922933,0.00000000
-0.19912533,0.04675197
-0.19902133,0.00000000
-0.19891733,0.00000000
-0.19881333,0.00000000
-0.19870933,0.00000000
-0.19860533,0.04675197
-0.19850133,0.00000000
-0.19839733,0.04675197
-0.19829333,0.00000000
-0.19818933,0.00000000
-0.19808533,0.04675197
-0.19798133,0.00000000
-0.19787733,0.00000000
-0.19777333,0.00000000
-0.19766933,0.04675197
-0.19756533,0.00000000
-0.19746133,0.00000000
-0.19735733,0.00000000
-0.19725333,0.00000000
-0.19714933,0.00000000
-0.19704533,0.00000000
-0.19694133,0.00000000
-0.19683733,0.00000000
-0.19673333,-0.04675197
-0.19662933,0.00000000
-0.19652533,0.00000000
-0.19642133,0.00000000
-0.19631733,0.00000000
-0.19621333,0.04675197
-0.19610933,0.00000000
-0.19600533,0.00000000
-0.19590133,0.00000000
-0.19579733,0.04675197
-0.19569333,0.00000000
-0.19558933,0.00000000
-0.19548533,0.00000000
-0.19538133,0.00000000
-0.19527733,-0.04675197
-0.19517333,0.00000000
-0.19506933,0.00000000
-0.19496533,0.00000000
-0.19486133,0.00000000
-0.19475733,0.00000000
-0.19465333,-0.04675197
-0.19454933,0.00000000
-0.19444533,-0.04675197
-0.19434133,0.00000000
-0.19423733,0.00000000
-0.19413333,0.00000000
-0.19402933,0.00000000
-0.19392533,0.00000000
-0.19382133,0.04675197
-0.19371733,0.04675197
-0.19361333,-0.04675197
-0.19350933,0.00000000
-0.19340533,0.00000000
-0.19330133,0.00000000
-0.19319733,0.00000000
-0.19309333,0.04675197
-0.19298933,0.00000000
-0.19288533,0.00000000
-0.19278133,0.00000000
-0.19267733,0.00000000
-0.19257333,0.00000000
-0.19246933,0.04675197
-0.19236533,0.04675197
-0.19226133,0.04675197
-0.19215733,0.00000000
-0.19205333,0.04675197
-0.19194933,0.00000000
-0.19184533,0.09350394
-0.19174133,0.04675197
-0.19163733,0.04675197
-0.19153333,0.00000000
-0.19142933,0.00000000
-0.19132533,0.00000000
-0.19122133,0.04675197
-0.19111733,0.04675197
-0.19101333,0.04675197
-0.19090933,0.09350394
-0.19080533,0.04675197
-0.19070133,0.04675197
-0.19059733,0.04675197
-0.19049333,0.04675197
-0.19038933,0.04675197
-0.19028533,0.04675197
-0.19018133,0.04675197
-0.19007733,0.00000000
-0.18997333,0.09350394
-0.18986933,0.04675197
-0.18976533,0.04675197
-0.18966133,0.04675197
-0.18955733,0.00000000
-0.18945333,0.00000000
-0.18934933,0.04675197
-0.18924533,0.09350394
-0.18914133,0.04675197
-0.18903733,0.04675197
-0.18893333,0.04675197
-0.18882933,0.04675197
-0.18872533,0.04675197
-0.18862133,0.04675197
-0.18851733,0.04675197
-0.18841333,0.04675197
-0.18830933,0.09350394
-0.18820533,0.04675197
-0.18810133,0.04675197
-0.18799733,0.04675197
