Time,Channel A
(ms),(V)

-1.00067267,0.00000000
-1.00016867,0.04675197
-0.99966467,0.04675197
-0.99916067,0.00000000
-0.99865667,0.04675197
-0.99815267,-0.04675197
-0.99764867,-0.04675197
-0.99714467,0.00000000
-0.99664067,-0.04675197
-0.99613667,0.04675197
-0.99563267,0.04675197
-0.99512867,0.04675197
-0.99462467,0.04675197
-0.99412067,0.04675197
-0.99361667,0.04675197
-0.99311267,0.00000000
-0.99260867,0.00000000
-0.99210467,0.00000000
-0.99160067,0.00000000
-0.99109667,0.04675197
-0.99059267,0.04675197
-0.99008867,0.04675197
-0.98958467,0.04675197
-0.98908067,0.04675197
-0.98857667,0.04675197
-0.98807267,0.00000000
-0.98756867,0.04675197
-0.98706467,0.04675197
-0.98656067,0.00000000
-0.98605667,0.00000000
-0.98555267,0.04675197
-0.98504867,0.04675197
-0.98454467,-0.04675197
-0.98404067,0.04675197
-0.98353667,0.04675197
-0.98303267,0.00000000
-0.98252867,0.00000000
-0.98202467,0.00000000
-0.98152067,-0.04675197
-0.98101667,0.00000000
-0.98051267,0.00000000
-0.98000867,0.00000000
-0.97950467,0.00000000
-0.97900067,0.00000000
-0.97849667,0.04675197
-0.97799267,0.00000000
-0.97748867,0.00000000
-0.97698467,0.04675197
-0.97648067,0.00000000
-0.97597667,0.00000000
-0.97547267,0.00000000
-0.97496867,0.00000000
-0.97446467,0.00000000
-0.97396067,0.04675197
-0.97345667,0.00000000
-0.97295267,0.00000000
-0.97244867,0.00000000
-0.97194467,0.00000000
-0.97144067,0.00000000
-0.97093667,-0.04675197
-0.97043267,-0.04675197
-0.96992867,-0.04675197
-0.96942467,-0.04675197
-0.96892067,0.00000000
-0.96841667,0.00000000
-0.96791267,0.04675197
-0.96740867,0.00000000
-0.96690467,0.00000000
-0.96640067,-0.04675197
-0.96589667,0.00000000
-0.96539267,0.00000000
-0.96488867,-0.04675197
-0.96438467,0.00000000
-0.96388067,0.04675197
-0.96337667,0.04675197
-0.96287267,0.00000000
-0.96236867,0.04675197
-0.96186467,0.00000000
-0.96136067,0.04675197
-0.96085667,0.04675197
-0.96035267,0.00000000
-0.95984867,0.04675197
-0.95934467,0.04675197
-0.95884067,0.00000000
-0.95833667,0.00000000
-0.95783267,0.00000000
-0.95732867,0.04675197
-0.95682467,0.00000000
-0.95632067,0.04675197
-0.95581667,0.04675197
-0.95531267,0.04675197
-0.95480867,0.04675197
-0.95430467,0.00000000
-0.95380067,0.00000000
-0.95329667,0.00000000
-0.95279267,0.00000000
-0.95228867,0.04675197
-0.95178467,0.00000000
-0.95128067,0.00000000
-0.95077667,0.04675197
-0.95027267,0.00000000
-0.94976867,0.04675197
-0.94926467,0.00000000
-0.94876067,0.00000000
-0.94825667,0.00000000
-0.94775267,0.00000000
-0.94724867,0.04675197
-0.94674467,0.04675197
-0.94624067,0.00000000
-0.94573667,0.04675197
-0.94523267,0.00000000
-0.94472867,0.00000000
-0.94422467,0.04675197
-0.94372067,0.04675197
-0.94321667,-0.04675197
-0.94271267,0.00000000
-0.94220867,0.00000000
-0.94170467,0.00000000
