Time,Channel A
(ms),(V)

-0.40034282,0.00000000
-0.40014282,-0.04675197
-0.39994282,0.00000000
-0.39974282,-0.04675197
-0.39954282,0.00000000
-0.39934282,0.00000000
-0.39914282,0.00000000
-0.39894282,0.00000000
-0.39874282,0.00000000
-0.39854282,-0.09350394
-0.39834282,0.00000000
-0.39814282,0.00000000
-0.39794282,0.00000000
-0.39774282,-0.04675197
-0.39754282,0.04675197
-0.39734282,0.00000000
-0.39714282,0.00000000
-0.39694282,-0.09350394
-0.39674282,0.00000000
-0.39654282,0.00000000
-0.39634282,0.04675197
-0.39614282,0.00000000
-0.39594282,0.00000000
-0.39574282,0.00000000
-0.39554282,0.04675197
-0.39534282,0.04675197
-0.39514282,0.00000000
-0.39494282,0.04675197
-0.39474282,0.04675197
-0.39454282,0.04675197
-0.39434282,0.04675197
-0.39414282,0.00000000
-0.39394282,0.04675197
-0.39374282,0.04675197
-0.39354282,0.00000000
-0.39334282,0.00000000
-0.39314282,0.00000000
-0.39294282,0.00000000
-0.39274282,0.04675197
-0.39254282,0.00000000
-0.39234282,0.00000000
-0.39214282,0.00000000
-0.39194282,0.00000000
-0.39174282,0.04675197
-0.39154282,0.04675197
-0.39134282,0.04675197
-0.39114282,0.04675197
-0.39094282,0.00000000
-0.39074282,0.00000000
-0.39054282,0.04675197
-0.39034282,0.04675197
-0.39014282,0.04675197
-0.38994282,0.04675197
-0.38974282,-0.04675197
-0.38954282,0.00000000
-0.38934282,0.04675197
-0.38914282,0.04675197
-0.38894282,0.04675197
-0.38874282,0.09350394
-0.38854282,0.04675197
-0.38834282,0.04675197
-0.38814282,0.00000000
-0.38794282,0.04675197
-0.38774282,0.09350394
-0.38754282,0.00000000
-0.38734282,0.00000000
-0.38714282,0.04675197
-0.38694282,0.00000000
-0.38674282,0.00000000
-0.38654282,0.00000000
-0.38634282,0.00000000
-0.38614282,0.04675197
-0.38594282,0.04675197
-0.38574282,0.00000000
-0.38554282,0.00000000
-0.38534282,-0.04675197
-0.38514282,0.04675197
-0.38494282,0.00000000
-0.38474282,0.00000000
-0.38454282,-0.04675197
-0.38434282,0.04675197
-0.38414282,0.00000000
-0.38394282,0.00000000
-0.38374282,0.00000000
-0.38354282,0.00000000
-0.38334282,0.00000000
-0.38314282,0.04675197
-0.38294282,0.00000000
-0.38274282,-0.04675197
-0.38254282,0.04675197
-0.38234282,0.04675197
-0.38214282,0.00000000
-0.38194282,0.04675197
-0.38174282,0.00000000
-0.38154282,0.04675197
-0.38134282,0.00000000
-0.38114282,0.00000000
-0.38094282,-0.04675197
-0.38074282,0.00000000
-0.38054282,0.04675197
-0.38034282,-0.04675197
-0.38014282,-0.04675197
-0.37994282,0.04675197
-0.37974282,0.00000000
-0.37954282,0.00000000
-0.37934282,-0.04675197
-0.37914282,0.00000000
-0.37894282,0.00000000
-0.37874282,0.00000000
-0.37854282,0.00000000
-0.37834282,0.04675197
-0.37814282,0.00000000
-0.37794282,0.00000000
-0.37774282,-0.04675197
-0.37754282,0.04675197
-0.37734282,0.04675197
-0.37714282,0.04675197
