Time,Channel A
(ms),(V)

-0.20013760,0.04675197
-0.20003360,0.00000000
-0.19992960,0.00000000
-0.19982560,0.04675197
-0.19972160,0.00000000
-0.19961760,0.00000000
-0.19951360,0.00000000
-0.19940960,0.04675197
-0.19930560,0.00000000
-0.19920160,0.04675197
-0.19909760,0.00000000
-0.19899360,0.04675197
-0.19888960,0.00000000
-0.19878560,0.00000000
-0.19868160,0.00000000
-0.19857760,0.04675197
-0.19847360,-0.04675197
-0.19836960,0.00000000
-0.19826560,0.00000000
-0.19816160,0.09350394
-0.19805760,0.00000000
-0.19795360,0.04675197
-0.19784960,0.04675197
-0.19774560,0.04675197
-0.19764160,0.04675197
-0.19753760,0.04675197
-0.19743360,0.00000000
-0.19732960,0.04675197
-0.19722560,0.04675197
-0.19712160,0.04675197
-0.19701760,0.04675197
-0.19691360,0.04675197
-0.19680960,0.04675197
-0.19670560,0.04675197
-0.19660160,0.04675197
-0.19649760,0.00000000
-0.19639360,0.00000000
-0.19628960,0.04675197
-0.19618560,0.04675197
-0.19608160,0.00000000
-0.19597760,0.00000000
-0.19587360,0.04675197
-0.19576960,0.00000000
-0.19566560,0.09350394
-0.19556160,0.04675197
-0.19545760,0.00000000
-0.19535360,0.04675197
-0.19524960,0.04675197
-0.19514560,0.04675197
-0.19504160,0.00000000
-0.19493760,0.04675197
-0.19483360,0.04675197
-0.19472960,0.09350394
-0.19462560,0.00000000
-0.19452160,0.00000000
-0.19441760,0.00000000
-0.19431360,0.04675197
-0.19420960,0.09350394
-0.19410560,0.00000000
-0.19400160,0.04675197
-0.19389760,0.00000000
-0.19379360,0.04675197
-0.19368960,0.00000000
-0.19358560,0.04675197
-0.19348160,0.00000000
-0.19337760,0.09350394
-0.19327360,0.04675197
-0.19316960,0.04675197
-0.19306560,0.04675197
-0.19296160,0.04675197
-0.19285760,0.04675197
-0.19275360,0.00000000
-0.19264960,0.04675197
-0.19254560,0.04675197
-0.19244160,0.04675197
-0.19233760,0.04675197
-0.19223360,0.00000000
-0.19212960,0.04675197
-0.19202560,0.00000000
-0.19192160,0.04675197
-0.19181760,0.00000000
-0.19171360,0.04675197
-0.19160960,0.00000000
-0.19150560,0.04675197
-0.19140160,0.04675197
-0.19129760,0.00000000
-0.19119360,0.00000000
-0.19108960,0.04675197
-0.19098560,0.00000000
-0.19088160,0.00000000
-0.19077760,0.00000000
-0.19067360,0.00000000
-0.19056960,0.00000000
-0.19046560,0.04675197
-0.19036160,0.00000000
-0.19025760,0.04675197
-0.19015360,0.04675197
-0.19004960,0.04675197
-0.18994560,0.00000000
-0.18984160,0.00000000
-0.18973760,0.04675197
-0.18963360,0.04675197
-0.18952960,0.00000000
-0.18942560,0.04675197
-0.18932160,0.04675197
-0.18921760,-0.04675197
-0.18911360,0.00000000
-0.18900960,0.00000000
-0.18890560,0.00000000
-0.18880160,0.00000000
-0.18869760,0.00000000
-0.18859360,0.04675197
-0.18848960,-0.04675197
-0.18838560,0.00000000
-0.18828160,-0.04675197
-0.18817760,0.04675197
-0.18807360,0.00000000
-0.18796960,0.00000000
