Time,Channel A
(ms),(V)

-0.20013066,0.00000000
-0.20002666,0.04675197
-0.19992266,0.04675197
-0.19981866,0.04675197
-0.19971466,0.09350394
-0.19961066,0.04675197
-0.19950666,0.00000000
-0.19940266,0.04675197
-0.19929866,0.04675197
-0.19919466,0.04675197
-0.19909066,0.00000000
-0.19898666,0.09350394
-0.19888266,0.00000000
-0.19877866,0.00000000
-0.19867466,0.04675197
-0.19857066,0.00000000
-0.19846666,0.00000000
-0.19836266,0.04675197
-0.19825866,0.00000000
-0.19815466,0.04675197
-0.19805066,0.04675197
-0.19794666,0.04675197
-0.19784266,0.04675197
-0.19773866,0.00000000
-0.19763466,-0.04675197
-0.19753066,0.04675197
-0.19742666,-0.04675197
-0.19732266,0.04675197
-0.19721866,0.00000000
-0.19711466,0.00000000
-0.19701066,-0.04675197
-0.19690666,0.00000000
-0.19680266,-0.04675197
-0.19669866,0.04675197
-0.19659466,0.00000000
-0.19649066,0.00000000
-0.19638666,0.04675197
-0.19628266,0.00000000
-0.19617866,0.00000000
-0.19607466,0.04675197
-0.19597066,0.00000000
-0.19586666,0.00000000
-0.19576266,0.00000000
-0.19565866,0.00000000
-0.19555466,0.00000000
-0.19545066,0.00000000
-0.19534666,0.00000000
-0.19524266,0.00000000
-0.19513866,0.00000000
-0.19503466,0.00000000
-0.19493066,0.00000000
-0.19482666,0.00000000
-0.19472266,0.00000000
-0.19461866,0.04675197
-0.19451466,0.00000000
-0.19441066,0.00000000
-0.19430666,0.00000000
-0.19420266,0.00000000
-0.19409866,-0.04675197
-0.19399466,-0.04675197
-0.19389066,0.04675197
-0.19378666,0.00000000
-0.19368266,-0.04675197
-0.19357866,0.00000000
-0.19347466,-0.04675197
-0.19337066,0.04675197
-0.19326666,0.00000000
-0.19316266,0.00000000
-0.19305866,0.00000000
-0.19295466,0.00000000
-0.19285066,0.00000000
-0.19274666,0.00000000
-0.19264266,0.00000000
-0.19253866,0.00000000
-0.19243466,0.00000000
-0.19233066,0.04675197
-0.19222666,0.04675197
-0.19212266,0.04675197
-0.19201866,0.00000000
-0.19191466,0.00000000
-0.19181066,0.00000000
-0.19170666,-0.04675197
-0.19160266,0.00000000
-0.19149866,0.00000000
-0.19139466,-0.04675197
-0.19129066,0.00000000
-0.19118666,0.00000000
-0.19108266,0.00000000
-0.19097866,0.00000000
-0.19087466,-0.04675197
-0.19077066,0.00000000
-0.19066666,0.00000000
-0.19056266,0.00000000
-0.19045866,0.00000000
-0.19035466,0.00000000
-0.19025066,0.04675197
-0.19014666,-0.04675197
-0.19004266,0.00000000
-0.18993866,0.00000000
-0.18983466,0.00000000
-0.18973066,0.00000000
-0.18962666,0.00000000
-0.18952266,0.00000000
-0.18941866,0.04675197
-0.18931466,0.00000000
-0.18921066,-0.04675197
-0.18910666,0.00000000
-0.18900266,0.00000000
-0.18889866,0.00000000
-0.18879466,0.00000000
-0.18869066,0.00000000
-0.18858666,0.00000000
-0.18848266,-0.04675197
-0.18837866,0.04675197
-0.18827466,0.04675197
-0.18817066,0.04675197
-0.18806666,0.00000000
