Time,Channel A
(ms),(V)

-0.40027996,0.00000000
-0.40007996,0.00000000
-0.39987996,0.04675197
-0.39967996,0.04675197
-0.39947996,0.04675197
-0.39927996,0.00000000
-0.39907996,0.04675197
-0.39887996,0.00000000
-0.39867996,0.00000000
-0.39847996,0.04675197
-0.39827996,0.00000000
-0.39807996,0.04675197
-0.39787996,0.00000000
-0.39767996,0.04675197
-0.39747996,0.00000000
-0.39727996,0.04675197
-0.39707996,0.00000000
-0.39687996,0.04675197
-0.39667996,0.04675197
-0.39647996,0.04675197
-0.39627996,0.00000000
-0.39607996,0.04675197
-0.39587996,0.00000000
-0.39567996,0.04675197
-0.39547996,0.00000000
-0.39527996,0.04675197
-0.39507996,0.00000000
-0.39487996,0.00000000
-0.39467996,0.04675197
-0.39447996,0.00000000
-0.39427996,0.00000000
-0.39407996,0.00000000
-0.39387996,0.00000000
-0.39367996,0.04675197
-0.39347996,0.00000000
-0.39327996,0.00000000
-0.39307996,0.00000000
-0.39287996,0.00000000
-0.39267996,0.00000000
-0.39247996,0.00000000
-0.39227996,0.00000000
-0.39207996,-0.04675197
-0.39187996,-0.04675197
-0.39167996,0.00000000
-0.39147996,0.00000000
-0.39127996,0.04675197
-0.39107996,-0.04675197
-0.39087996,0.00000000
-0.39067996,-0.04675197
-0.39047996,0.04675197
-0.39027996,0.00000000
-0.39007996,0.00000000
-0.38987996,0.00000000
-0.38967996,0.04675197
-0.38947996,0.00000000
-0.38927996,0.04675197
-0.38907996,0.04675197
-0.38887996,0.00000000
-0.38867996,0.00000000
-0.38847996,0.00000000
-0.38827996,0.04675197
-0.38807996,0.00000000
-0.38787996,0.04675197
-0.38767996,0.00000000
-0.38747996,0.04675197
-0.38727996,0.00000000
-0.38707996,0.00000000
-0.38687996,0.04675197
-0.38667996,0.00000000
-0.38647996,0.04675197
-0.38627996,0.00000000
-0.38607996,0.04675197
-0.38587996,0.00000000
-0.38567996,0.04675197
-0.38547996,0.04675197
-0.38527996,0.00000000
-0.38507996,0.00000000
-0.38487996,0.04675197
-0.38467996,0.00000000
-0.38447996,0.04675197
-0.38427996,0.04675197
-0.38407996,0.00000000
-0.38387996,0.04675197
-0.38367996,0.04675197
-0.38347996,0.00000000
-0.38327996,0.09350394
-0.38307996,0.04675197
-0.38287996,0.04675197
-0.38267996,0.09350394
-0.38247996,0.04675197
-0.38227996,0.04675197
-0.38207996,0.09350394
-0.38187996,0.00000000
-0.38167996,0.04675197
-0.38147996,0.04675197
-0.38127996,0.04675197
-0.38107996,0.04675197
-0.38087996,0.04675197
-0.38067997,0.04675197
-0.38047997,0.04675197
-0.38027997,0.00000000
-0.38007997,0.04675197
-0.37987997,0.00000000
-0.37967997,0.00000000
-0.37947997,0.00000000
-0.37927997,0.04675197
-0.37907997,0.00000000
-0.37887997,0.09350394
-0.37867997,0.00000000
-0.37847997,0.04675197
-0.37827997,0.04675197
-0.37807997,0.00000000
-0.37787997,0.00000000
-0.37767997,0.04675197
-0.37747997,0.04675197
-0.37727997,0.00000000
-0.37707997,0.04675197
-0.37687997,0.04675197
