Time,Channel A
(ms),(V)

-0.20017400,0.00000000
-0.20007000,0.04675197
-0.19996600,-0.04675197
-0.19986200,0.00000000
-0.19975800,0.00000000
-0.19965400,0.04675197
-0.19955000,0.00000000
-0.19944600,0.00000000
-0.19934200,0.00000000
-0.19923800,0.00000000
-0.19913400,0.00000000
-0.19903000,0.00000000
-0.19892600,0.00000000
-0.19882200,0.04675197
-0.19871800,0.00000000
-0.19861400,0.00000000
-0.19851000,0.00000000
-0.19840600,0.04675197
-0.19830200,-0.04675197
-0.19819800,0.00000000
-0.19809400,0.00000000
-0.19799000,0.00000000
-0.19788600,0.00000000
-0.19778200,0.04675197
-0.19767800,-0.04675197
-0.19757400,0.00000000
-0.19747000,-0.04675197
-0.19736600,-0.04675197
-0.19726200,0.00000000
-0.19715800,0.00000000
-0.19705400,0.00000000
-0.19695000,-0.04675197
-0.19684600,0.00000000
-0.19674200,0.04675197
-0.19663800,0.00000000
-0.19653400,0.00000000
-0.19643000,0.00000000
-0.19632600,0.00000000
-0.19622200,0.00000000
-0.19611800,0.00000000
-0.19601400,0.00000000
-0.19591000,0.00000000
-0.19580600,-0.04675197
-0.19570200,-0.04675197
-0.19559800,0.00000000
-0.19549400,0.09350394
-0.19539000,0.00000000
-0.19528600,0.04675197
-0.19518200,0.00000000
-0.19507800,0.00000000
-0.19497400,0.04675197
-0.19487000,0.00000000
-0.19476600,0.00000000
-0.19466200,0.00000000
-0.19455800,0.00000000
-0.19445400,0.00000000
-0.19435000,0.00000000
-0.19424600,0.00000000
-0.19414200,0.00000000
-0.19403800,0.04675197
-0.19393400,0.00000000
-0.19383000,0.00000000
-0.19372600,0.00000000
-0.19362200,0.00000000
-0.19351800,0.00000000
-0.19341400,0.00000000
-0.19331000,-0.04675197
-0.19320600,0.04675197
-0.19310200,0.00000000
-0.19299800,0.00000000
-0.19289400,0.04675197
-0.19279000,0.00000000
-0.19268600,0.04675197
-0.19258200,0.04675197
-0.19247800,0.00000000
-0.19237400,0.04675197
-0.19227000,0.00000000
-0.19216600,0.04675197
-0.19206200,0.00000000
-0.19195800,0.00000000
-0.19185400,0.04675197
-0.19175000,0.00000000
-0.19164600,0.00000000
-0.19154200,0.00000000
-0.19143800,-0.04675197
-0.19133400,0.00000000
-0.19123000,0.00000000
-0.19112600,-0.04675197
-0.19102200,0.04675197
-0.19091800,0.04675197
-0.19081400,0.00000000
-0.19071000,0.00000000
-0.19060600,0.00000000
-0.19050200,0.00000000
-0.19039800,-0.04675197
-0.19029400,0.00000000
-0.19019000,0.00000000
-0.19008600,0.00000000
-0.18998200,0.04675197
-0.18987800,0.00000000
-0.18977400,0.00000000
-0.18967000,0.04675197
-0.18956600,0.00000000
-0.18946200,0.00000000
-0.18935800,0.00000000
-0.18925400,0.00000000
-0.18915000,0.04675197
-0.18904600,0.00000000
-0.18894200,0.00000000
-0.18883800,0.04675197
-0.18873400,-0.04675197
-0.18863000,0.04675197
-0.18852600,-0.04675197
-0.18842200,0.00000000
-0.18831800,-0.04675197
-0.18821400,0.00000000
-0.18811000,0.00000000
