Time,Channel A
(ms),(V)

-0.40026663,0.04675197
-0.40006663,0.04675197
-0.39986663,0.04675197
-0.39966663,0.00000000
-0.39946663,0.00000000
-0.39926663,0.04675197
-0.39906663,0.04675197
-0.39886663,0.04675197
-0.39866663,0.04675197
-0.39846663,0.00000000
-0.39826663,0.04675197
-0.39806663,0.00000000
-0.39786663,0.00000000
-0.39766663,0.00000000
-0.39746663,0.00000000
-0.39726663,0.04675197
-0.39706663,0.00000000
-0.39686663,0.00000000
-0.39666663,0.00000000
-0.39646663,0.00000000
-0.39626663,0.04675197
-0.39606663,0.04675197
-0.39586663,0.00000000
-0.39566663,0.04675197
-0.39546663,0.09350394
-0.39526663,0.04675197
-0.39506663,0.09350394
-0.39486663,0.09350394
-0.39466663,0.04675197
-0.39446663,0.09350394
-0.39426663,0.09350394
-0.39406663,0.04675197
-0.39386663,0.09350394
-0.39366663,0.04675197
-0.39346663,0.04675197
-0.39326663,0.04675197
-0.39306663,0.04675197
-0.39286663,0.00000000
-0.39266663,0.04675197
-0.39246663,0.00000000
-0.39226663,0.04675197
-0.39206663,0.04675197
-0.39186663,0.04675197
-0.39166663,0.00000000
-0.39146663,0.00000000
-0.39126663,0.04675197
-0.39106663,0.04675197
-0.39086663,0.04675197
-0.39066663,0.04675197
-0.39046663,0.00000000
-0.39026663,0.00000000
-0.39006663,0.00000000
-0.38986663,0.00000000
-0.38966663,0.00000000
-0.38946663,0.00000000
-0.38926663,0.00000000
-0.38906663,0.00000000
-0.38886663,0.04675197
-0.38866663,0.04675197
-0.38846663,0.00000000
-0.38826663,0.00000000
-0.38806663,0.04675197
-0.38786663,0.04675197
-0.38766663,0.00000000
-0.38746663,0.00000000
-0.38726663,0.00000000
-0.38706663,0.00000000
-0.38686663,0.00000000
-0.38666663,0.04675197
-0.38646663,-0.04675197
-0.38626663,0.00000000
-0.38606663,-0.04675197
-0.38586663,0.00000000
-0.38566663,0.00000000
-0.38546663,0.00000000
-0.38526663,0.04675197
-0.38506663,0.04675197
-0.38486663,0.00000000
-0.38466663,0.04675197
-0.38446663,0.00000000
-0.38426663,0.09350394
-0.38406663,0.00000000
-0.38386663,0.00000000
-0.38366663,0.00000000
-0.38346663,0.04675197
-0.38326663,0.00000000
-0.38306663,0.00000000
-0.38286663,-0.04675197
-0.38266663,0.04675197
-0.38246663,0.00000000
-0.38226663,0.00000000
-0.38206663,0.04675197
-0.38186663,0.00000000
-0.38166663,0.04675197
-0.38146663,0.04675197
-0.38126663,0.04675197
-0.38106663,0.04675197
-0.38086663,0.04675197
-0.38066663,0.04675197
-0.38046663,0.04675197
-0.38026663,0.09350394
-0.38006663,0.04675197
-0.37986663,0.04675197
-0.37966663,0.04675197
-0.37946663,0.09350394
-0.37926663,0.04675197
-0.37906663,0.09350394
-0.37886663,0.04675197
-0.37866663,0.09350394
-0.37846663,0.04675197
-0.37826663,0.09350394
-0.37806663,0.09350394
-0.37786663,0.04675197
-0.37766663,0.09350394
-0.37746663,0.04675197
-0.37726663,0.04675197
-0.37706663,0.04675197
-0.37686663,0.04675197
