Time,Channel A
(ms),(V)

-0.40034996,0.04675197
-0.40014996,0.04675197
-0.39994996,0.04675197
-0.39974996,0.04675197
-0.39954996,0.04675197
-0.39934996,0.04675197
-0.39914996,0.04675197
-0.39894996,0.04675197
-0.39874996,0.00000000
-0.39854996,0.04675197
-0.39834996,0.04675197
-0.39814996,0.00000000
-0.39794996,0.04675197
-0.39774996,0.04675197
-0.39754996,0.00000000
-0.39734996,0.04675197
-0.39714996,0.00000000
-0.39694996,0.04675197
-0.39674996,0.04675197
-0.39654996,0.00000000
-0.39634996,0.04675197
-0.39614996,0.04675197
-0.39594996,0.00000000
-0.39574996,0.04675197
-0.39554996,0.04675197
-0.39534996,0.00000000
-0.39514996,0.04675197
-0.39494996,0.04675197
-0.39474996,0.00000000
-0.39454996,0.00000000
-0.39434996,0.00000000
-0.39414996,0.00000000
-0.39394996,0.00000000
-0.39374996,0.04675197
-0.39354996,0.00000000
-0.39334996,0.04675197
-0.39314996,0.00000000
-0.39294996,0.04675197
-0.39274996,0.00000000
-0.39254996,0.00000000
-0.39234996,0.00000000
-0.39214996,0.04675197
-0.39194996,0.04675197
-0.39174996,0.04675197
-0.39154996,0.00000000
-0.39134996,0.00000000
-0.39114996,0.04675197
-0.39094996,0.04675197
-0.39074996,0.00000000
-0.39054996,0.04675197
-0.39034996,0.00000000
-0.39014996,0.04675197
-0.38994996,0.04675197
-0.38974996,0.04675197
-0.38954996,0.00000000
-0.38934996,0.04675197
-0.38914996,0.04675197
-0.38894996,0.00000000
-0.38874996,0.00000000
-0.38854996,0.04675197
-0.38834996,0.04675197
-0.38814996,0.00000000
-0.38794996,0.04675197
-0.38774996,0.04675197
-0.38754996,0.04675197
-0.38734996,0.00000000
-0.38714996,0.00000000
-0.38694996,0.00000000
-0.38674996,0.04675197
-0.38654996,0.00000000
-0.38634996,0.00000000
-0.38614996,0.04675197
-0.38594996,0.04675197
-0.38574996,0.04675197
-0.38554996,0.00000000
-0.38534996,0.04675197
-0.38514996,0.00000000
-0.38494996,0.04675197
-0.38474996,0.04675197
-0.38454996,0.00000000
-0.38434996,0.04675197
-0.38414996,0.00000000
-0.38394996,0.04675197
-0.38374996,0.04675197
-0.38354996,0.04675197
-0.38334996,0.04675197
-0.38314996,0.04675197
-0.38294996,0.09350394
-0.38274996,0.04675197
-0.38254996,0.04675197
-0.38234996,0.09350394
-0.38214996,0.09350394
-0.38194996,0.04675197
-0.38174996,0.04675197
-0.38154996,0.04675197
-0.38134996,0.04675197
-0.38114996,0.09350394
-0.38094996,0.09350394
-0.38074997,0.04675197
-0.38054997,0.09350394
-0.38034997,0.00000000
-0.38014997,0.04675197
-0.37994997,0.04675197
-0.37974997,0.04675197
-0.37954997,0.04675197
-0.37934997,0.04675197
-0.37914997,0.04675197
-0.37894997,0.00000000
-0.37874997,0.04675197
-0.37854997,0.04675197
-0.37834997,0.00000000
-0.37814997,0.04675197
-0.37794997,0.04675197
-0.37774997,0.04675197
-0.37754997,0.00000000
-0.37734997,0.04675197
-0.37714997,0.00000000
-0.37694997,0.04675197
