Time,Channel A
(ms),(V)

-1.00063391,0.00000000
-1.00012991,0.00000000
-0.99962591,0.00000000
-0.99912191,0.00000000
-0.99861791,0.00000000
-0.99811391,0.00000000
-0.99760991,-0.04675197
-0.99710591,0.04675197
-0.99660191,0.04675197
-0.99609791,0.04675197
-0.99559391,0.04675197
-0.99508991,0.04675197
-0.99458591,0.04675197
-0.99408191,0.04675197
-0.99357791,-0.04675197
-0.99307391,0.04675197
-0.99256991,0.00000000
-0.99206591,0.04675197
-0.99156191,-0.04675197
-0.99105791,0.04675197
-0.99055391,0.04675197
-0.99004991,0.04675197
-0.98954591,0.00000000
-0.98904191,0.00000000
-0.98853791,0.00000000
-0.98803391,-0.04675197
-0.98752991,0.04675197
-0.98702591,0.00000000
-0.98652191,0.04675197
-0.98601791,0.00000000
-0.98551391,0.04675197
-0.98500991,0.04675197
-0.98450591,0.00000000
-0.98400191,0.00000000
-0.98349791,0.00000000
-0.98299391,0.04675197
-0.98248991,0.04675197
-0.98198591,0.00000000
-0.98148191,0.04675197
-0.98097790,0.04675197
-0.98047390,0.04675197
-0.97996990,0.04675197
-0.97946590,0.04675197
-0.97896190,0.00000000
-0.97845790,0.00000000
-0.97795390,0.00000000
-0.97744990,0.00000000
-0.97694590,-0.04675197
-0.97644190,0.00000000
-0.97593790,0.00000000
-0.97543390,0.00000000
-0.97492990,0.00000000
-0.97442590,0.00000000
-0.97392190,0.00000000
-0.97341790,0.00000000
-0.97291390,-0.04675197
-0.97240990,0.04675197
-0.97190590,-0.04675197
-0.97140190,0.00000000
-0.97089790,0.00000000
-0.97039390,0.04675197
-0.96988990,0.04675197
-0.96938590,0.04675197
-0.96888190,0.04675197
-0.96837790,0.04675197
-0.96787390,0.04675197
-0.96736990,0.00000000
-0.96686590,0.00000000
-0.96636190,0.04675197
-0.96585790,0.00000000
-0.96535390,0.04675197
-0.96484990,0.00000000
-0.96434590,0.00000000
-0.96384190,0.00000000
-0.96333790,0.04675197
-0.96283390,0.00000000
-0.96232990,0.00000000
-0.96182590,0.00000000
-0.96132190,-0.04675197
-0.96081790,-0.04675197
-0.96031390,0.00000000
-0.95980990,0.00000000
-0.95930590,0.00000000
-0.95880190,0.00000000
-0.95829790,0.00000000
-0.95779390,0.04675197
-0.95728990,0.04675197
-0.95678590,0.00000000
-0.95628190,0.00000000
-0.95577790,0.04675197
-0.95527390,0.04675197
-0.95476990,0.09350394
-0.95426590,0.00000000
-0.95376190,0.00000000
-0.95325790,0.00000000
-0.95275390,0.04675197
-0.95224990,0.04675197
-0.95174590,0.04675197
-0.95124190,0.04675197
-0.95073790,0.00000000
-0.95023390,0.04675197
-0.94972990,0.00000000
-0.94922590,0.00000000
-0.94872190,0.00000000
-0.94821790,0.04675197
-0.94771390,0.00000000
-0.94720990,0.09350394
-0.94670590,0.00000000
-0.94620190,0.00000000
-0.94569790,0.00000000
-0.94519390,0.04675197
-0.94468990,0.00000000
-0.94418590,0.04675197
-0.94368190,0.04675197
-0.94317790,0.04675197
-0.94267390,0.00000000
-0.94216990,0.04675197
-0.94166590,0.00000000
